gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,cusip,conm,curcd,dd1,dlc,dltt,ebit,ebitda,costat,debt,ebitdatodebt
14172,31-Dec-93,1993,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,,81.187,8.072,65.836,69.484,A,89.259,0.778453713
14172,31-Dec-94,1994,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,,196.523,27.283,,,A,223.806,0
14172,31-Dec-94,1994,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,,196.523,27.283,79.766,84.882,A,223.806,0.379265971
14172,31-Dec-95,1995,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,,140.93,34.689,,,A,175.619,0
14172,31-Dec-95,1995,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,,140.93,34.689,89.054,95.356,A,175.619,0.542970863
14172,31-Dec-96,1996,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,,216.432,49.16,,,A,265.592,0
14172,31-Dec-96,1996,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,,216.432,49.16,104.923,112.006,A,265.592,0.42172204
14172,31-Dec-97,1997,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,,236.762,47.695,,,A,284.457,0
14172,31-Dec-97,1997,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,,236.762,47.695,124.434,133.025,A,284.457,0.467645373
14172,31-Dec-98,1998,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,10.756,246.341,285.262,,,A,542.359,0
14172,31-Dec-98,1998,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,10.756,246.341,285.262,170.599,180.963,A,542.359,0.333659071
14172,31-Dec-99,1999,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,20.042,507.588,308.208,,,A,835.838,0
14172,31-Dec-99,1999,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,20.042,507.588,308.208,175.969,187.177,A,835.838,0.223939328
14172,31-Dec-00,2000,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,86.5,494.666,355.473,,,A,936.639,0
14172,31-Dec-00,2000,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,86.5,494.666,355.473,184.499,196.167,A,936.639,0.209437147
14172,31-Dec-01,2001,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,83,483.335,381.302,,,A,947.637,0
14172,31-Dec-01,2001,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,83,483.335,381.302,212.523,230.299,A,947.637,0.243024491
14172,31-Dec-02,2002,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,37.9,670.094,503.155,,,A,1211.149,0
14172,31-Dec-02,2002,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,37.9,670.094,503.155,241.973,256.597,A,1211.149,0.211862455
14172,31-Dec-03,2003,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,5,1401.711,563.73,,,A,1970.441,0
14172,31-Dec-03,2003,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,5,1401.711,563.73,248.261,262.699,A,1970.441,0.133319901
14172,31-Dec-04,2004,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,126.23,1320.754,558.006,,,A,2004.99,0
14172,31-Dec-04,2004,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,126.23,1320.754,558.006,277.953,295.088,A,2004.99,0.147176794
14172,31-Dec-05,2005,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,33.734,1332.696,826.611,,,A,2193.041,0
14172,31-Dec-05,2005,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,33.734,1332.696,826.611,308.775,328.424,A,2193.041,0.149757346
14172,31-Dec-06,2006,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,190.305,1871.145,1113.843,,,A,3175.293,0
14172,31-Dec-06,2006,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,190.305,1871.145,1113.843,342.471,367.283,A,3175.293,0.115669011
14172,31-Dec-07,2007,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,143.49,2527.434,1498.643,,,A,4169.567,0
14172,31-Dec-07,2007,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,143.49,2527.434,1498.643,322.277,350.322,A,4169.567,0.084018796
14172,31-Dec-08,2008,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,246.49,2009.26,1541.307,,,A,3797.057,0
14172,31-Dec-08,2008,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,246.49,2009.26,1541.307,205.685,232.54,A,3797.057,0.061242167
14172,31-Dec-09,2009,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,468.851,1337.791,1071.922,,,A,2878.564,0
14172,31-Dec-09,2009,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,468.851,1337.791,1071.922,203.67,230.018,A,2878.564,0.079907204
14172,31-Dec-10,2010,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,94.041,768.118,1025.409,,,A,1887.568,0
14172,31-Dec-10,2010,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,94.041,768.118,1025.409,286.219,311.936,A,1887.568,0.165258152
14172,31-Dec-11,2011,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,126.852,723.885,913.297,,,A,1764.034,0
14172,31-Dec-11,2011,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,126.852,723.885,913.297,303.241,328.579,A,1764.034,0.186265684
14172,31-Dec-12,2012,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,5.511,873.91,888.742,,,A,1768.163,0
14172,31-Dec-12,2012,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,5.511,873.91,888.742,332.31,357.916,A,1768.163,0.202422514
14172,31-Dec-13,2013,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,6.091,1264.72,877.493,,,A,2148.304,0
14172,31-Dec-13,2013,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,6.091,1264.72,877.493,330.406,358.755,A,2148.304,0.166994522
14172,31-Dec-14,2014,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,184.95,514.669,954.463,,,A,1654.082,0
14172,31-Dec-14,2014,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,184.95,514.669,954.463,331.214,357.028,A,1654.082,0.215846615
14172,31-Dec-15,2015,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,235.937,733.6,713.605,,,A,1683.142,0
14172,31-Dec-15,2015,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,235.937,733.6,713.605,328.608,356.46,A,1683.142,0.211782488
14172,31-Dec-16,2016,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,114.415,655.732,814.988,,,A,1585.135,0
14172,31-Dec-16,2016,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,114.415,655.732,814.988,326.613,354.016,A,1585.135,0.223334921
14172,31-Dec-17,2017,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,99.217,716.741,939.129,,,A,1755.087,0
14172,31-Dec-17,2017,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,99.217,716.741,939.129,374.064,402.16,A,1755.087,0.229139638
14172,31-Dec-18,2018,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,252.351,1007.128,739.928,,,A,1999.407,0
14172,31-Dec-18,2018,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,252.351,1007.128,739.928,382.795,410.951,A,1999.407,0.205536442
14172,31-Dec-19,2019,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,,883.241,991.377,,,A,1874.618,0
14172,31-Dec-19,2019,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,,883.241,991.377,423.762,453.389,A,1874.618,0.241856741
14172,31-Dec-20,2020,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,,630.066,1393.075,,,A,2023.141,0
14172,31-Dec-20,2020,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,,630.066,1393.075,361.05,390.382,A,2023.141,0.192958375
14172,31-Dec-21,2021,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,65.313,482.077,648.896,,,A,1196.286,0
14172,31-Dec-21,2021,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,65.313,482.077,648.896,525.94,555.331,A,1196.286,0.464212571
14172,31-Dec-22,2022,FS,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,,191,2680.207,,,A,2871.207,0
14172,31-Dec-22,2022,INDL,C,D,STD,360271100,FULTON FINANCIAL CORP,USD,,191,2680.207,553.631,553.631,A,2871.207,0.192821695
14186,31-Dec-93,1993,INDL,C,D,STD,36866T103,GEN-PROBE INC,USD,,,,,,I,0,#DIV/0!
14186,31-Dec-94,1994,INDL,C,D,STD,36866T103,GEN-PROBE INC,USD,,,,,,I,0,#DIV/0!
14186,31-Dec-95,1995,INDL,C,D,STD,36866T103,GEN-PROBE INC,USD,,,,,,I,0,#DIV/0!
14186,31-Dec-96,1996,INDL,C,D,STD,36866T103,GEN-PROBE INC,USD,,,,,,I,0,#DIV/0!
14186,31-Dec-97,1997,INDL,C,D,STD,36866T103,GEN-PROBE INC,USD,,,,,,I,0,#DIV/0!
14186,31-Dec-01,2001,INDL,C,D,STD,36866T103,GEN-PROBE INC,USD,2,2,10,4.051,21.004,I,14,1.500285714
14186,31-Dec-02,2002,INDL,C,D,STD,36866T103,GEN-PROBE INC,USD,0,0,0,15.947,33.731,I,0,#DIV/0!
14186,31-Dec-03,2003,INDL,C,D,STD,36866T103,GEN-PROBE INC,USD,0,0,0,52.349,68.171,I,0,#DIV/0!
14186,31-Dec-04,2004,INDL,C,D,STD,36866T103,GEN-PROBE INC,USD,0,0,0,82.498,96.995,I,0,#DIV/0!
14186,31-Dec-05,2005,INDL,C,D,STD,36866T103,GEN-PROBE INC,USD,0,0,0,86.967,109.573,I,0,#DIV/0!
14186,31-Dec-06,2006,INDL,C,D,STD,36866T103,GEN-PROBE INC,USD,0,0,0,81.305,108.801,I,0,#DIV/0!
14186,31-Dec-07,2007,INDL,C,D,STD,36866T103,GEN-PROBE INC,USD,0,0,0,88.994,123.153,I,0,#DIV/0!
14186,31-Dec-08,2008,INDL,C,D,STD,36866T103,GEN-PROBE INC,USD,0,0,0,132.491,167.206,I,0,#DIV/0!
14186,31-Dec-09,2009,INDL,C,D,STD,36866T103,GEN-PROBE INC,USD,0,240.841,0,126.817,167.199,I,240.841,0.694229803
14186,31-Dec-10,2010,INDL,C,D,STD,36866T103,GEN-PROBE INC,USD,0,240,0,140.534,185.063,I,240,0.771095833
14186,31-Dec-11,2011,INDL,C,D,STD,36866T103,GEN-PROBE INC,USD,0,248,0,147.516,194.085,I,248,0.782600806
14201,31-Dec-93,1993,FS,C,D,STD,195493309,COLONIAL BANCGROUP,USD,191.15,295.968,43.416,,,I,530.534,0
14201,31-Dec-93,1993,INDL,C,D,STD,195493309,COLONIAL BANCGROUP,USD,191.15,295.968,43.416,41.445,48.526,I,530.534,0.091466334
14201,31-Dec-94,1994,FS,C,D,STD,195493309,COLONIAL BANCGROUP,USD,210,344.55,39.851,,,I,594.401,0
14201,31-Dec-94,1994,INDL,C,D,STD,195493309,COLONIAL BANCGROUP,USD,210,344.55,39.851,62.203,70.889,I,594.401,0.119261239
14201,31-Dec-95,1995,FS,C,D,STD,195493309,COLONIAL BANCGROUP,USD,465,597.256,46.159,,,I,1108.415,0
14201,31-Dec-95,1995,INDL,C,D,STD,195493309,COLONIAL BANCGROUP,USD,465,597.256,46.159,95.737,105.843,I,1108.415,0.095490407
14201,31-Dec-96,1996,FS,C,D,STD,195493309,COLONIAL BANCGROUP,USD,717.199,834.728,35.468,,,I,1587.395,0
14201,31-Dec-96,1996,INDL,C,D,STD,195493309,COLONIAL BANCGROUP,USD,717.199,834.728,35.468,122.644,148.221,I,1587.395,0.093373735
14201,31-Dec-97,1997,FS,C,D,STD,195493309,COLONIAL BANCGROUP,USD,1.345,278.114,733.907,,,I,1013.366,0
14201,31-Dec-97,1997,INDL,C,D,STD,195493309,COLONIAL BANCGROUP,USD,1.345,278.114,733.907,167.539,204.793,I,1013.366,0.20209184
14201,31-Dec-98,1998,FS,C,D,STD,195493309,COLONIAL BANCGROUP,USD,185.407,986.29,1271.125,,,I,2442.822,0
14201,31-Dec-98,1998,INDL,C,D,STD,195493309,COLONIAL BANCGROUP,USD,185.407,986.29,1271.125,175.861,267.491,I,2442.822,0.109500815
14201,31-Dec-99,1999,FS,C,D,STD,195493309,COLONIAL BANCGROUP,USD,100.521,1196.078,886.922,,,I,2183.521,0
14201,31-Dec-99,1999,INDL,C,D,STD,195493309,COLONIAL BANCGROUP,USD,100.521,1196.078,886.922,229.737,296.564,I,2183.521,0.135819165
14201,31-Dec-00,2000,FS,C,D,STD,195493309,COLONIAL BANCGROUP,USD,225.527,1888.328,831.247,,,I,2945.102,0
14201,31-Dec-00,2000,INDL,C,D,STD,195493309,COLONIAL BANCGROUP,USD,225.527,1888.328,831.247,251.56,251.56,I,2945.102,0.085416396
14201,31-Dec-01,2001,FS,C,D,STD,195493309,COLONIAL BANCGROUP,USD,1.122,2129.255,1785.018,,,I,3915.395,0
14201,31-Dec-01,2001,INDL,C,D,STD,195493309,COLONIAL BANCGROUP,USD,1.122,2129.255,1785.018,260.421,260.421,I,3915.395,0.066512063
14201,31-Dec-02,2002,FS,C,D,STD,195493309,COLONIAL BANCGROUP,USD,224.031,3579.709,1774.503,,,I,5578.243,0
14201,31-Dec-02,2002,INDL,C,D,STD,195493309,COLONIAL BANCGROUP,USD,224.031,3579.709,1774.503,292.823,292.823,I,5578.243,0.052493769
14201,31-Dec-03,2003,FS,C,D,STD,195493309,COLONIAL BANCGROUP,USD,512.24,3311.64,1943.314,,,I,5767.194,0
14201,31-Dec-03,2003,INDL,C,D,STD,195493309,COLONIAL BANCGROUP,USD,512.24,3311.64,1943.314,318.302,318.302,I,5767.194,0.055191832
14201,31-Dec-04,2004,FS,C,D,STD,195493309,COLONIAL BANCGROUP,USD,0,3258.935,2260.957,,,I,5519.892,0
14201,31-Dec-04,2004,INDL,C,D,STD,195493309,COLONIAL BANCGROUP,USD,0,3258.935,2260.957,383.893,383.893,I,5519.892,0.069547194
14201,31-Dec-05,2005,FS,C,D,STD,195493309,COLONIAL BANCGROUP,USD,,1542.796,2338.831,,,I,3881.627,0
14201,31-Dec-05,2005,INDL,C,D,STD,195493309,COLONIAL BANCGROUP,USD,,1542.796,2338.831,452.308,452.308,I,3881.627,0.116525364
14201,31-Dec-06,2006,FS,C,D,STD,195493309,COLONIAL BANCGROUP,USD,,1965.672,2522.273,,,I,4487.945,0
14201,31-Dec-06,2006,INDL,C,D,STD,195493309,COLONIAL BANCGROUP,USD,,1965.672,2522.273,,523.57,I,4487.945,0.116661412
14201,31-Dec-07,2007,FS,C,D,STD,195493309,COLONIAL BANCGROUP,USD,,568.721,4023.836,,,I,4592.557,0
14201,31-Dec-07,2007,INDL,C,D,STD,195493309,COLONIAL BANCGROUP,USD,,568.721,4023.836,,430.122,I,4592.557,0.093656323
14201,31-Dec-08,2008,FS,C,D,STD,195493309,COLONIAL BANCGROUP,USD,,1172.706,4043.807,,,I,5216.513,0
14201,31-Dec-08,2008,INDL,C,D,STD,195493309,COLONIAL BANCGROUP,USD,,1172.706,4043.807,,-312.764,I,5216.513,-0.059956527
14219,31-Dec-93,1993,FS,C,D,STD,12740C103,CADENCE BANK,USD,,31.724,24.508,,,A,56.232,0
14219,31-Dec-93,1993,INDL,C,D,STD,12740C103,CADENCE BANK,USD,,31.724,24.508,53.384,59.22,A,56.232,1.053137004
14219,31-Dec-94,1994,FS,C,D,STD,12740C103,CADENCE BANK,USD,,63.314,48.028,,,A,111.342,0
14219,31-Dec-94,1994,INDL,C,D,STD,12740C103,CADENCE BANK,USD,,63.314,48.028,66.677,66.677,A,111.342,0.598848593
14219,31-Dec-95,1995,FS,C,D,STD,12740C103,CADENCE BANK,USD,,35.848,73.624,,,A,109.472,0
14219,31-Dec-95,1995,INDL,C,D,STD,12740C103,CADENCE BANK,USD,,35.848,73.624,82.209,91.383,A,109.472,0.8347614
14219,31-Dec-96,1996,FS,C,D,STD,12740C103,CADENCE BANK,USD,5,38.636,50.778,,,A,94.414,0
14219,31-Dec-96,1996,INDL,C,D,STD,12740C103,CADENCE BANK,USD,5,38.636,50.778,96.604,107.466,A,94.414,1.13824221
14219,31-Dec-97,1997,FS,C,D,STD,12740C103,CADENCE BANK,USD,5,182.45,42.539,,,A,229.989,0
14219,31-Dec-97,1997,INDL,C,D,STD,12740C103,CADENCE BANK,USD,5,182.45,42.539,99.587,111.359,A,229.989,0.484192722
14219,31-Dec-98,1998,FS,C,D,STD,12740C103,CADENCE BANK,USD,0,64.554,178.318,,,A,242.872,0
14219,31-Dec-98,1998,INDL,C,D,STD,12740C103,CADENCE BANK,USD,0,64.554,178.318,122.979,137.734,A,242.872,0.567105306
14219,31-Dec-99,1999,FS,C,D,STD,12740C103,CADENCE BANK,USD,0,242.989,138.56,,,A,381.549,0
14219,31-Dec-99,1999,INDL,C,D,STD,12740C103,CADENCE BANK,USD,0,242.989,138.56,147.539,164.807,A,381.549,0.4319419
14219,31-Dec-00,2000,FS,C,D,STD,12740C103,CADENCE BANK,USD,10,513.427,142.049,,,A,665.476,0
14219,31-Dec-00,2000,INDL,C,D,STD,12740C103,CADENCE BANK,USD,10,513.427,142.049,183.791,210.229,A,665.476,0.315907711
14219,31-Dec-01,2001,FS,C,D,STD,12740C103,CADENCE BANK,USD,5,478.912,135.939,,,A,619.851,0
14219,31-Dec-01,2001,INDL,C,D,STD,12740C103,CADENCE BANK,USD,5,478.912,135.939,207.036,238.108,A,619.851,0.384137478
14219,31-Dec-02,2002,FS,C,D,STD,12740C103,CADENCE BANK,USD,0,457.389,264.757,,,A,722.146,0
14219,31-Dec-02,2002,INDL,C,D,STD,12740C103,CADENCE BANK,USD,0,457.389,264.757,228.319,256.63,A,722.146,0.355371351
14219,31-Dec-03,2003,FS,C,D,STD,12740C103,CADENCE BANK,USD,0,437.014,267.364,,,A,704.378,0
14219,31-Dec-03,2003,INDL,C,D,STD,12740C103,CADENCE BANK,USD,0,437.014,267.364,247.104,287.868,A,704.378,0.408683974
14219,31-Dec-04,2004,FS,C,D,STD,12740C103,CADENCE BANK,USD,0,468.408,279.239,,,A,747.647,0
14219,31-Dec-04,2004,INDL,C,D,STD,12740C103,CADENCE BANK,USD,0,468.408,279.239,216.223,254.366,A,747.647,0.340222057
14219,31-Dec-05,2005,FS,C,D,STD,12740C103,CADENCE BANK,USD,0,750.139,282.075,,,A,1032.214,0
14219,31-Dec-05,2005,INDL,C,D,STD,12740C103,CADENCE BANK,USD,0,750.139,282.075,230.735,268.636,A,1032.214,0.260252235
14219,31-Dec-06,2006,FS,C,D,STD,12740C103,CADENCE BANK,USD,54.085,926.523,226.469,,,A,1207.077,0
14219,31-Dec-06,2006,INDL,C,D,STD,12740C103,CADENCE BANK,USD,54.085,926.523,226.469,263.111,293.342,A,1207.077,0.243018465
14219,31-Dec-07,2007,FS,C,D,STD,12740C103,CADENCE BANK,USD,0,1516.484,249.289,,,A,1765.773,0
14219,31-Dec-07,2007,INDL,C,D,STD,12740C103,CADENCE BANK,USD,0,1516.484,249.289,284.324,317.348,A,1765.773,0.179721856
14219,31-Dec-08,2008,FS,C,D,STD,12740C103,CADENCE BANK,USD,0,1896.876,446.624,,,A,2343.5,0
14219,31-Dec-08,2008,INDL,C,D,STD,12740C103,CADENCE BANK,USD,0,1896.876,446.624,254.748,290.427,A,2343.5,0.123928739
14219,31-Dec-09,2009,FS,C,D,STD,12740C103,CADENCE BANK,USD,0,743.37,273.083,,,A,1016.453,0
14219,31-Dec-09,2009,INDL,C,D,STD,12740C103,CADENCE BANK,USD,0,743.37,273.083,221.447,257.201,A,1016.453,0.25303777
14219,31-Dec-10,2010,FS,C,D,STD,12740C103,CADENCE BANK,USD,0,443.32,270.312,,,A,713.632,0
14219,31-Dec-10,2010,INDL,C,D,STD,12740C103,CADENCE BANK,USD,0,443.32,270.312,130.304,163.976,A,713.632,0.229776692
14219,31-Dec-11,2011,FS,C,D,STD,12740C103,CADENCE BANK,USD,0,375.433,193.812,,,A,569.245,0
14219,31-Dec-11,2011,INDL,C,D,STD,12740C103,CADENCE BANK,USD,0,375.433,193.812,196.514,228.728,A,569.245,0.401809414
14219,31-Dec-12,2012,FS,C,D,STD,12740C103,CADENCE BANK,USD,0,414.611,193.812,,,A,608.423,0
14219,31-Dec-12,2012,INDL,C,D,STD,12740C103,CADENCE BANK,USD,0,414.611,193.812,268.185,299.127,A,608.423,0.49164315
14219,31-Dec-13,2013,FS,C,D,STD,12740C103,CADENCE BANK,USD,0,421.028,113.16,,,A,534.188,0
14219,31-Dec-13,2013,INDL,C,D,STD,12740C103,CADENCE BANK,USD,0,421.028,113.16,270.801,300.324,A,534.188,0.562206564
14219,31-Dec-14,2014,FS,C,D,STD,12740C103,CADENCE BANK,USD,,391.666,101.346,,,A,493.012,0
14219,31-Dec-14,2014,INDL,C,D,STD,12740C103,CADENCE BANK,USD,,391.666,101.346,288.051,319.766,A,493.012,0.648596789
14219,31-Dec-15,2015,FS,C,D,STD,12740C103,CADENCE BANK,USD,0,467.937,92.973,,,A,560.91,0
14219,31-Dec-15,2015,INDL,C,D,STD,12740C103,CADENCE BANK,USD,0,467.937,92.973,316.755,347.006,A,560.91,0.618648268
14219,31-Dec-16,2016,FS,C,D,STD,12740C103,CADENCE BANK,USD,0,546.002,542.888,,,A,1088.89,0
14219,31-Dec-16,2016,INDL,C,D,STD,12740C103,CADENCE BANK,USD,0,546.002,542.888,315.866,345.131,A,1088.89,0.316956717
14219,31-Dec-17,2017,FS,C,D,STD,12740C103,CADENCE BANK,USD,0,1442.867,30,,,A,1472.867,0
14219,31-Dec-17,2017,INDL,C,D,STD,12740C103,CADENCE BANK,USD,0,1442.867,30,331.178,361.297,A,1472.867,0.24530185
14219,31-Dec-18,2018,FS,C,D,STD,12740C103,CADENCE BANK,USD,3.15,1514.158,3.063,,,A,1520.371,0
14219,31-Dec-18,2018,INDL,C,D,STD,12740C103,CADENCE BANK,USD,3.15,1514.158,3.063,389.813,424.359,A,1520.371,0.279115426
14219,31-Dec-19,2019,FS,C,D,STD,12740C103,CADENCE BANK,USD,0.229,1238.651,373.77,,,A,1612.65,0
14219,31-Dec-19,2019,INDL,C,D,STD,12740C103,CADENCE BANK,USD,0.229,1238.651,373.77,428.133,466.784,A,1612.65,0.289451524
14219,31-Dec-20,2020,FS,C,D,STD,12740C103,CADENCE BANK,USD,0,637.715,373.851,,,A,1011.566,0
14219,31-Dec-20,2020,INDL,C,D,STD,12740C103,CADENCE BANK,USD,0,637.715,373.851,409.947,453.321,A,1011.566,0.448137838
14219,31-Dec-21,2021,FS,C,D,STD,12740C103,CADENCE BANK,USD,,1282.188,482.411,,,A,1764.599,0
14219,31-Dec-21,2021,INDL,C,D,STD,12740C103,CADENCE BANK,USD,,1282.188,482.411,316.674,492.609,A,1764.599,0.279162008
14225,31-Dec-93,1993,INDL,C,D,STD,311900104,FASTENAL CO,USD,0,0,0,19.857,22.46,A,0,#DIV/0!
14225,31-Dec-94,1994,INDL,C,D,STD,311900104,FASTENAL CO,USD,0,0,0,30.964,34.583,A,0,#DIV/0!
14225,31-Dec-95,1995,INDL,C,D,STD,311900104,FASTENAL CO,USD,0,0,0,45.496,50.9,A,0,#DIV/0!
14225,31-Dec-96,1996,INDL,C,D,STD,311900104,FASTENAL CO,USD,0,8.622,0,53.407,60.885,A,8.622,7.061586639
14225,31-Dec-97,1997,INDL,C,D,STD,311900104,FASTENAL CO,USD,0,16.303,0,67.204,76.786,A,16.303,4.709930688
14225,31-Dec-98,1998,INDL,C,D,STD,311900104,FASTENAL CO,USD,0,4.055,0,87.1,98.36,A,4.055,24.25647349
14225,31-Dec-99,1999,INDL,C,D,STD,311900104,FASTENAL CO,USD,0,0,0,105.686,117.683,A,0,#DIV/0!
14225,31-Dec-00,2000,INDL,C,D,STD,311900104,FASTENAL CO,USD,0,0,0,129.557,141.534,A,0,#DIV/0!
14225,31-Dec-01,2001,INDL,C,D,STD,311900104,FASTENAL CO,USD,0,0,0,111.731,126.698,A,0,#DIV/0!
14225,31-Dec-02,2002,INDL,C,D,STD,311900104,FASTENAL CO,USD,0,0,0,113.601,130.613,A,0,#DIV/0!
14225,31-Dec-03,2003,INDL,C,D,STD,311900104,FASTENAL CO,USD,0,0,0,135.454,155.965,A,0,#DIV/0!
14225,31-Dec-04,2004,INDL,C,D,STD,311900104,FASTENAL CO,USD,0,0,0,207.809,231.519,A,0,#DIV/0!
14225,31-Dec-05,2005,INDL,C,D,STD,311900104,FASTENAL CO,USD,0,0,0,268.311,297.384,A,0,#DIV/0!
14225,31-Dec-06,2006,INDL,C,D,STD,311900104,FASTENAL CO,USD,0,0,0,320.065,353.662,A,0,#DIV/0!
14225,31-Dec-07,2007,INDL,C,D,STD,311900104,FASTENAL CO,USD,0,0,0,376.326,413.725,A,0,#DIV/0!
14225,31-Dec-08,2008,INDL,C,D,STD,311900104,FASTENAL CO,USD,0,0,0,458.604,497.872,A,0,#DIV/0!
14225,31-Dec-09,2009,INDL,C,D,STD,311900104,FASTENAL CO,USD,0,0,0,296.643,336.73,A,0,#DIV/0!
14225,31-Dec-10,2010,INDL,C,D,STD,311900104,FASTENAL CO,USD,0,0,0,429.724,470.479,A,0,#DIV/0!
14225,31-Dec-11,2011,INDL,C,D,STD,311900104,FASTENAL CO,USD,0,0,0,574.803,619.509,A,0,#DIV/0!
14225,31-Dec-12,2012,INDL,C,D,STD,311900104,FASTENAL CO,USD,0,0,0,673.288,727.34,A,0,#DIV/0!
14225,31-Dec-13,2013,INDL,C,D,STD,311900104,FASTENAL CO,USD,0,0,0,712.014,776.205,A,0,#DIV/0!
14225,31-Dec-14,2014,INDL,C,D,STD,311900104,FASTENAL CO,USD,0,90,0,786.626,859.298,A,90,9.547755556
14225,31-Dec-15,2015,INDL,C,D,STD,311900104,FASTENAL CO,USD,62.05,62.05,302.95,827.344,913.942,A,427.05,2.140128791
14225,31-Dec-16,2016,INDL,C,D,STD,311900104,FASTENAL CO,USD,10.482,10.482,379.518,795.307,899.359,A,400.482,2.245691442
14225,31-Dec-17,2017,INDL,C,D,STD,311900104,FASTENAL CO,USD,3,3,412,880.8,1008.2,A,418,2.411961722
14225,31-Dec-18,2018,INDL,C,D,STD,311900104,FASTENAL CO,USD,3,3,497,998.7,1136.9,A,503,2.260238569
14225,31-Dec-19,2019,INDL,C,D,STD,311900104,FASTENAL CO,USD,100.4,100.4,490.2,1056,1204.7,A,691,1.74341534
14225,31-Dec-20,2020,INDL,C,D,STD,311900104,FASTENAL CO,USD,133.6,133.6,516.5,1140.4,1302.8,A,783.7,1.662370805
14225,31-Dec-21,2021,INDL,C,D,STD,311900104,FASTENAL CO,USD,125.8,150.8,486,1225.2,1395.9,A,762.6,1.830448466
14225,31-Dec-22,2022,INDL,C,D,STD,311900104,FASTENAL CO,USD,293.7,293.7,508.4,1453.6,1630.2,A,1095.8,1.487680234
14244,31-Dec-93,1993,INDL,C,D,STD,922022108,VANGUARD CELLULAR SYS  -CL A,USD,0,0,238.153,0.122,20.453,I,238.153,0.085881765
14244,31-Dec-94,1994,INDL,C,D,STD,922022108,VANGUARD CELLULAR SYS  -CL A,USD,0,0,348.649,11.866,35.939,I,348.649,0.103080749
